id,issue_type,status,priority,assignee,timestamps
JIRA-0627,Story,Open,Medium,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-10-05T03:42:37Z', 'resolved_at': None}]"
JIRA-0628,Bug,Resolved,Low,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-10-21T21:35:27Z', 'resolved_at': '2025-10-26T03:35:27Z'}]"
JIRA-0629,Bug,Resolved,High,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-11-01T03:58:46Z', 'resolved_at': '2025-11-02T07:58:46Z'}]"
JIRA-0630,Bug,Resolved,High,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-06-21T13:47:09Z', 'resolved_at': '2025-06-22T13:47:09Z'}]"
JIRA-0631,Task,Open,Medium,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-03-02T10:25:15Z', 'resolved_at': None}]"
JIRA-0632,Task,Open,Medium,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-03-10T21:58:21Z', 'resolved_at': None}]"
JIRA-0633,Task,Done,High,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-07-13T19:46:43Z', 'resolved_at': '2025-07-14T21:46:43Z'}]"
JIRA-0634,Task,Resolved,Medium,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-01-01T23:52:57Z', 'resolved_at': '2025-01-02T17:52:57Z'}]"
JIRA-0635,Task,Done,Low,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-05-10T04:46:23Z', 'resolved_at': '2025-05-15T13:46:23Z'}]"
JIRA-0636,Story,Done,Medium,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-03-20T18:45:55Z', 'resolved_at': '2025-03-23T19:45:55Z'}]"
JIRA-0637,Task,Done,Low,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-12-17T12:36:26Z', 'resolved_at': '2025-12-19T06:36:26Z'}]"
JIRA-0638,Bug,Done,High,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-03-23T08:12:59Z', 'resolved_at': '2025-03-23T14:12:59Z'}]"
JIRA-0639,Bug,Open,Medium,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-02-28T06:08:47Z', 'resolved_at': None}]"
JIRA-0640,Story,Done,Medium,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2026-01-10T22:51:57Z', 'resolved_at': '2026-01-11T13:51:57Z'}]"
JIRA-0641,Bug,Resolved,High,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-12-04T06:04:54Z', 'resolved_at': '2025-12-04T15:04:54Z'}]"
JIRA-0642,Story,Done,Medium,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-05-28T13:33:47Z', 'resolved_at': '2025-05-31T05:33:47Z'}]"
JIRA-0643,Bug,Done,Low,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-08-07T15:58:13Z', 'resolved_at': '2025-08-11T19:58:13Z'}]"
JIRA-0644,Task,Done,High,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2026-01-17T07:56:21Z', 'resolved_at': '2026-01-17T15:56:21Z'}]"
JIRA-0645,Task,Done,High,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-08-17T18:47:58Z', 'resolved_at': '2025-08-19T00:47:58Z'}]"
JIRA-0646,Story,Open,High,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-06-10T17:52:59Z', 'resolved_at': None}]"
JIRA-0647,Task,Resolved,Medium,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2026-01-03T19:59:48Z', 'resolved_at': '2026-01-04T21:59:48Z'}]"
JIRA-0648,Task,Done,Medium,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-07-25T20:02:24Z', 'resolved_at': '2025-07-26T19:02:24Z'}]"
JIRA-0649,Task,Done,High,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-10-24T06:39:13Z', 'resolved_at': '2025-10-24T21:39:13Z'}]"
JIRA-0650,Task,Done,High,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-12-28T05:18:31Z', 'resolved_at': '2025-12-28T17:18:31Z'}]"
JIRA-0651,Story,Open,Low,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-03-17T02:40:03Z', 'resolved_at': None}]"
JIRA-0652,Story,Resolved,Medium,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-11-18T13:16:13Z', 'resolved_at': '2025-11-22T04:16:13Z'}]"
JIRA-0653,Story,Resolved,High,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-11-22T03:52:02Z', 'resolved_at': '2025-11-23T00:52:02Z'}]"
JIRA-0654,Story,Done,High,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-03-03T07:49:43Z', 'resolved_at': '2025-03-03T23:49:43Z'}]"
JIRA-0655,Bug,Resolved,Low,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-04-25T12:37:24Z', 'resolved_at': '2025-04-27T18:37:24Z'}]"
JIRA-0656,Task,Resolved,High,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-05-30T16:40:28Z', 'resolved_at': '2025-05-31T00:40:28Z'}]"
JIRA-0657,Story,Resolved,High,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-12-05T04:19:06Z', 'resolved_at': '2025-12-05T14:19:06Z'}]"
JIRA-0658,Story,Done,Medium,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-02-22T01:11:36Z', 'resolved_at': '2025-02-23T00:11:36Z'}]"
JIRA-0659,Bug,Done,Medium,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-08-03T12:45:23Z', 'resolved_at': '2025-08-06T18:45:23Z'}]"
JIRA-0660,Bug,Resolved,Low,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-11-22T21:47:45Z', 'resolved_at': '2025-11-25T01:47:45Z'}]"
JIRA-0661,Bug,Done,High,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-03-19T19:56:16Z', 'resolved_at': '2025-03-20T02:56:16Z'}]"
JIRA-0662,Task,Resolved,Medium,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-09-25T02:11:09Z', 'resolved_at': '2025-09-27T18:11:09Z'}]"
JIRA-0663,Task,Done,Low,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2026-01-03T10:13:41Z', 'resolved_at': '2026-01-04T19:13:41Z'}]"
JIRA-0664,Task,Open,Medium,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-11-09T00:36:06Z', 'resolved_at': None}]"
JIRA-0665,Task,Resolved,Medium,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-02-08T06:51:01Z', 'resolved_at': '2025-02-11T06:51:01Z'}]"
JIRA-0666,Task,Done,High,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-08-24T09:21:13Z', 'resolved_at': '2025-08-24T22:21:13Z'}]"
JIRA-0667,Story,Resolved,Low,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-06-27T01:26:03Z', 'resolved_at': '2025-06-29T11:26:03Z'}]"
JIRA-0668,Story,Resolved,Medium,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-09-07T05:25:08Z', 'resolved_at': '2025-09-09T03:25:08Z'}]"
JIRA-0669,Task,Open,Low,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-12-10T02:11:39Z', 'resolved_at': None}]"
JIRA-0670,Bug,Done,Low,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-10-18T10:11:29Z', 'resolved_at': '2025-10-20T00:11:29Z'}]"
JIRA-0671,Story,Done,High,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2026-01-29T15:20:55Z', 'resolved_at': '2026-01-30T07:20:55Z'}]"
JIRA-0672,Bug,Open,Low,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-05-30T17:22:15Z', 'resolved_at': None}]"
JIRA-0673,Story,Open,High,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-02-09T06:29:35Z', 'resolved_at': None}]"
JIRA-0674,Story,Done,High,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-12-27T13:39:33Z', 'resolved_at': '2025-12-28T09:39:33Z'}]"
JIRA-0675,Story,Resolved,High,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-07-07T22:03:10Z', 'resolved_at': '2025-07-08T13:03:10Z'}]"
JIRA-0676,Story,Open,Medium,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2026-01-04T14:51:18Z', 'resolved_at': None}]"
JIRA-0677,Bug,Done,Medium,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-07-20T21:46:13Z', 'resolved_at': '2025-07-21T20:46:13Z'}]"
JIRA-0678,Story,Open,Medium,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-06-16T11:11:16Z', 'resolved_at': None}]"
JIRA-0679,Story,Resolved,High,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-07-29T00:04:53Z', 'resolved_at': '2025-07-30T00:04:53Z'}]"
JIRA-0680,Story,Resolved,High,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-01-07T21:52:13Z', 'resolved_at': '2025-01-08T16:52:13Z'}]"
JIRA-0681,Story,Resolved,High,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-01-07T13:46:31Z', 'resolved_at': '2025-01-08T00:46:31Z'}]"
JIRA-0682,Task,Resolved,Medium,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-08-02T21:25:42Z', 'resolved_at': '2025-08-05T15:25:42Z'}]"
JIRA-0683,Story,Done,Medium,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-12-29T11:52:53Z', 'resolved_at': '2025-12-31T13:52:53Z'}]"
JIRA-0684,Story,Done,Medium,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-01-06T16:58:07Z', 'resolved_at': '2025-01-09T21:58:07Z'}]"
JIRA-0685,Task,Done,Low,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-08-08T13:28:44Z', 'resolved_at': '2025-08-12T17:28:44Z'}]"
JIRA-0686,Task,Done,High,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-08-03T18:01:16Z', 'resolved_at': '2025-08-04T18:01:16Z'}]"
JIRA-0687,Story,Resolved,Medium,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-08-21T01:52:12Z', 'resolved_at': '2025-08-22T13:52:12Z'}]"
JIRA-0688,Story,Resolved,High,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-11-10T20:56:26Z', 'resolved_at': '2025-11-11T21:56:26Z'}]"
JIRA-0689,Task,Resolved,High,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2026-01-22T07:42:05Z', 'resolved_at': '2026-01-22T20:42:05Z'}]"
JIRA-0690,Bug,Done,Medium,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-01-28T10:23:38Z', 'resolved_at': '2025-02-01T00:23:38Z'}]"
JIRA-0691,Story,Resolved,Medium,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-06-22T17:09:01Z', 'resolved_at': '2025-06-26T01:09:01Z'}]"
JIRA-0692,Bug,Done,Medium,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-05-13T00:46:51Z', 'resolved_at': '2025-05-17T00:46:51Z'}]"
JIRA-0693,Story,Open,Medium,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-04-10T09:03:05Z', 'resolved_at': None}]"
JIRA-0694,Bug,Resolved,Low,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-05-23T04:38:29Z', 'resolved_at': '2025-05-27T17:38:29Z'}]"
JIRA-0695,Task,Done,Medium,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-08-27T12:29:03Z', 'resolved_at': '2025-08-30T05:29:03Z'}]"
JIRA-0696,Bug,Done,Medium,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-12-27T05:07:28Z', 'resolved_at': '2025-12-28T08:07:28Z'}]"
JIRA-0697,Story,Done,Low,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-02-25T07:33:27Z', 'resolved_at': '2025-03-03T07:33:27Z'}]"
JIRA-0698,Task,Resolved,High,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-10-24T10:49:47Z', 'resolved_at': '2025-10-25T06:49:47Z'}]"
JIRA-0699,Task,Resolved,High,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-04-28T02:42:50Z', 'resolved_at': '2025-04-28T10:42:50Z'}]"
JIRA-0700,Story,Resolved,Medium,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-12-22T09:44:59Z', 'resolved_at': '2025-12-23T15:44:59Z'}]"
JIRA-0701,Task,Resolved,High,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2026-01-14T17:09:56Z', 'resolved_at': '2026-01-15T07:09:56Z'}]"
JIRA-0702,Bug,Open,Low,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-12-18T02:52:58Z', 'resolved_at': None}]"
JIRA-0703,Bug,Done,High,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-05-04T01:26:40Z', 'resolved_at': '2025-05-04T20:26:40Z'}]"
JIRA-0704,Task,Done,Low,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-11-30T12:46:38Z', 'resolved_at': '2025-12-05T19:46:38Z'}]"
JIRA-0705,Bug,Open,Medium,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-06-04T21:21:03Z', 'resolved_at': None}]"
JIRA-0706,Story,Resolved,Medium,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-05-29T00:36:26Z', 'resolved_at': '2025-05-29T14:36:26Z'}]"
JIRA-0707,Bug,Done,Low,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-09-25T11:08:42Z', 'resolved_at': '2025-09-29T18:08:42Z'}]"
JIRA-0708,Bug,Done,Medium,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-08-26T18:23:56Z', 'resolved_at': '2025-08-28T03:23:56Z'}]"
JIRA-0709,Story,Resolved,Medium,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-12-21T03:04:56Z', 'resolved_at': '2025-12-24T09:04:56Z'}]"
JIRA-0710,Task,Done,Medium,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-04-14T22:00:56Z', 'resolved_at': '2025-04-17T05:00:56Z'}]"
JIRA-0711,Bug,Open,High,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-11-10T07:45:55Z', 'resolved_at': None}]"
JIRA-0712,Story,Resolved,High,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-04-12T21:51:10Z', 'resolved_at': '2025-04-13T07:51:10Z'}]"
JIRA-0713,Task,Open,Low,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-10-12T17:45:35Z', 'resolved_at': None}]"
JIRA-0714,Story,Done,Low,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-02-07T17:43:35Z', 'resolved_at': '2025-02-09T05:43:35Z'}]"
JIRA-0715,Task,Open,High,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-03-31T22:28:43Z', 'resolved_at': None}]"
JIRA-0716,Story,Open,Medium,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-07-16T07:22:59Z', 'resolved_at': None}]"
JIRA-0717,Story,Done,High,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-01-08T05:26:57Z', 'resolved_at': '2025-01-08T18:26:57Z'}]"
JIRA-0718,Story,Resolved,High,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-07-29T16:44:19Z', 'resolved_at': '2025-07-30T15:44:19Z'}]"
JIRA-0719,Bug,Done,High,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-03-23T11:44:35Z', 'resolved_at': '2025-03-24T07:44:35Z'}]"
JIRA-0720,Bug,Open,Medium,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-03-24T12:53:56Z', 'resolved_at': None}]"
JIRA-0721,Bug,Open,Low,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-07-24T06:33:42Z', 'resolved_at': None}]"
JIRA-0722,Story,Resolved,Medium,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-08-18T09:44:43Z', 'resolved_at': '2025-08-19T17:44:43Z'}]"
JIRA-0723,Bug,Resolved,Medium,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2026-01-09T08:13:31Z', 'resolved_at': '2026-01-11T14:13:31Z'}]"
JIRA-0724,Story,Resolved,High,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-03-27T18:34:53Z', 'resolved_at': '2025-03-29T00:34:53Z'}]"
JIRA-0725,Bug,Open,Medium,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-03-11T23:15:45Z', 'resolved_at': None}]"
JIRA-0726,Task,Resolved,Low,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-07-18T18:10:28Z', 'resolved_at': '2025-07-22T05:10:28Z'}]"
JIRA-0727,Task,Done,Medium,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-03-19T12:34:22Z', 'resolved_at': '2025-03-20T22:34:22Z'}]"
JIRA-0728,Bug,Resolved,Medium,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-08-31T21:16:58Z', 'resolved_at': '2025-09-03T15:16:58Z'}]"
JIRA-0729,Task,Open,High,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-04-18T11:51:33Z', 'resolved_at': None}]"
JIRA-0730,Task,Resolved,Medium,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-07-28T09:38:58Z', 'resolved_at': '2025-07-29T08:38:58Z'}]"
JIRA-0731,Task,Open,High,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-11-07T21:12:17Z', 'resolved_at': None}]"
JIRA-0732,Bug,Resolved,Medium,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2026-01-07T11:07:59Z', 'resolved_at': '2026-01-10T04:07:59Z'}]"
JIRA-0733,Task,Resolved,High,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-02-15T13:14:52Z', 'resolved_at': '2025-02-15T22:14:52Z'}]"
JIRA-0734,Task,Done,Low,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-12-07T07:56:48Z', 'resolved_at': '2025-12-10T05:56:48Z'}]"
JIRA-0735,Bug,Resolved,Medium,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-04-12T11:35:30Z', 'resolved_at': '2025-04-15T12:35:30Z'}]"
JIRA-0736,Bug,Done,Medium,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-02-19T04:40:10Z', 'resolved_at': '2025-02-21T01:40:10Z'}]"
JIRA-0737,Story,Resolved,Low,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-06-23T23:22:53Z', 'resolved_at': '2025-06-28T13:22:53Z'}]"
JIRA-0738,Task,Resolved,Low,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-03-15T23:26:31Z', 'resolved_at': '2025-03-21T13:26:31Z'}]"
JIRA-0739,Story,Resolved,Medium,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-10-26T22:37:12Z', 'resolved_at': '2025-10-28T05:37:12Z'}]"
JIRA-0740,Task,Open,High,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-05-02T21:20:17Z', 'resolved_at': None}]"
JIRA-0741,Bug,Resolved,Medium,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-02-28T03:35:21Z', 'resolved_at': '2025-03-03T05:35:21Z'}]"
JIRA-0742,Story,Resolved,Medium,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-02-09T02:36:19Z', 'resolved_at': '2025-02-12T06:36:19Z'}]"
JIRA-0743,Task,Done,Low,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-07-02T12:43:03Z', 'resolved_at': '2025-07-04T08:43:03Z'}]"
JIRA-0744,Bug,Done,Low,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2026-01-23T03:53:45Z', 'resolved_at': '2026-01-28T21:53:45Z'}]"
JIRA-0745,Task,Resolved,Medium,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-01-14T19:14:26Z', 'resolved_at': '2025-01-15T20:14:26Z'}]"
JIRA-0746,Story,Done,High,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-01-01T03:09:49Z', 'resolved_at': '2025-01-02T09:09:49Z'}]"
JIRA-0747,Task,Resolved,Low,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2026-01-30T20:06:08Z', 'resolved_at': '2026-02-03T00:06:08Z'}]"
